
Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#638 - >DIPPA_30947.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00078.26 ;; note=Reverse transcriptase (RNA-dependent DNA polymerase)	superfamily	429334	1137	1201	0.000510748	42.2203	cl25522	FAP superfamily	C	 - 
Q#639 - >DIPPA_30945.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00078.26 ;; note=Reverse transcriptase (RNA-dependent DNA polymerase)	superfamily	477363	1302	1450	3.3913e-05	44.9861	cl40470	ps-ssRNAv_RdRp-like superfamily	C	 - 
Q#639 - >DIPPA_30945.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00078.26 ;; note=Reverse transcriptase (RNA-dependent DNA polymerase)	superfamily	466475	619	724	0.00278364	40.5543	cl48485	DUF6620 superfamily	C	 - 
Q#639 - >DIPPA_30945.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00078.26 ;; note=Reverse transcriptase (RNA-dependent DNA polymerase)	superfamily	429334	1518	1579	0.00710638	38.7535	cl25522	FAP superfamily	C	 - 
Q#640 - >DIPPA_10377.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00168.29 ;; note=C2 domain	superfamily	460830	2339	2517	0.000135639	45.5282	cl38111	Atrophin-1 superfamily	NC	 - 
Q#640 - >DIPPA_10377.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00168.29 ;; note=C2 domain	superfamily	466641	33	95	0.000542911	40.287	cl48646	ERM_helical superfamily	C	 - 
Q#641 - >DIPPA_10401.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00078.26 ;; note=Reverse transcriptase (RNA-dependent DNA polymerase)	superfamily	477363	180	303	2.62834e-09	55.0013	cl40470	ps-ssRNAv_RdRp-like superfamily	N	 - 
Q#642 - >DIPPA_34233.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF13456.5 ;; note=Reverse transcriptase-like	superfamily	449355	193	325	1.55506e-13	65.3648	cl14782	RNase_H_like superfamily	 - 	 - 
Q#643 - >DIPPA_34235.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF13456.5 ;; note=Reverse transcriptase-like	superfamily	449355	75	207	1.43093e-13	65.3648	cl14782	RNase_H_like superfamily	 - 	 - 
Q#644 - >DIPPA_00918.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00078.26 ;; note=Reverse transcriptase (RNA-dependent DNA polymerase)	superfamily	477363	1216	1363	5.78622e-06	46.9121	cl40470	ps-ssRNAv_RdRp-like superfamily	C	 - 
Q#644 - >DIPPA_00918.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00078.26 ;; note=Reverse transcriptase (RNA-dependent DNA polymerase)	superfamily	282904	556	885	0.00165573	41.4404	cl37540	Herpes_BLLF1 superfamily	N	 - 
Q#645 - >DIPPA_11416.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00787.23 ;; note=PX domain	superfamily	459940	77	144	1.44468e-06	44.5397	cl47595	PX superfamily	 - 	 - 
Q#645 - >DIPPA_11416.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00787.23 ;; note=PX domain	superfamily	459940	504	583	1.96956e-05	41.4581	cl47595	PX superfamily	 - 	 - 
Q#646 - >DIPPA_11427.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00078.26 ;; note=Reverse transcriptase (RNA-dependent DNA polymerase)	superfamily	477363	348	493	2.97706e-06	47.2973	cl40470	ps-ssRNAv_RdRp-like superfamily	C	 - 
Q#646 - >DIPPA_11427.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00078.26 ;; note=Reverse transcriptase (RNA-dependent DNA polymerase)	specific	464580	542	633	0.000417132	40.4062	pfam15240	Pro-rich	N	cl26282
Q#647 - >DIPPA_11411.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00589.21 ;; note=Phage integrase family	superfamily	469662	107	160	1.59621e-08	49.6254	cl00213	DNA_BRE_C superfamily	N	 - 
Q#648 - >DIPPA_03888.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF17123.4 ;; note=RING-like zinc finger	specific	433370	561	605	9.89676e-11	55.8759	pfam13639	zf-RING_2	 - 	cl17238
Q#648 - >DIPPA_03888.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF17123.4 ;; note=RING-like zinc finger	superfamily	405365	674	729	0.00658343	37.0812	cl25920	KASH_CCD superfamily	NC	 - 
Q#649 - >DIPPA_03851.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF04564.14 ;; note=U-box domain	superfamily	473075	12	59	4.64107e-06	39.2164	cl17238	RING_Ubox superfamily	N	 - 
Q#650 - >DIPPA_03843.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00589.21 ;; note=Phage integrase family	superfamily	469662	26	160	2.01196e-08	49.2402	cl00213	DNA_BRE_C superfamily	 - 	 - 
Q#651 - >DIPPA_13506.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00169.28 ;; note=PH domain,nuclear predicted localisation	specific	459697	148	235	4.29249e-10	55.6463	pfam00169	PH	 - 	cl47510
Q#652 - >DIPPA_30317.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF12400.7 ;; note=STIMATE family,plasma_membrane predicted localisation,contains 4 TM domains	superfamily	463561	110	217	1.72976e-13	63.6629	cl13789	STIMATE superfamily	 - 	 - 
Q#653 - >DIPPA_33724.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00589.21 ;; note=Phage integrase family	superfamily	469662	556	706	2.24107e-08	52.707	cl00213	DNA_BRE_C superfamily	 - 	 - 
Q#653 - >DIPPA_33724.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00589.21 ;; note=Phage integrase family	superfamily	477363	817	980	9.23107e-06	45.3713	cl40470	ps-ssRNAv_RdRp-like superfamily	 - 	 - 
Q#654 - >DIPPA_16187.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00078.26 ;; note=Reverse transcriptase (RNA-dependent DNA polymerase)	superfamily	477363	311	458	3.03854e-06	46.9121	cl40470	ps-ssRNAv_RdRp-like superfamily	C	 - 
Q#655 - >DIPPA_19795.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF13456.5 ;; note=Reverse transcriptase-like	superfamily	449355	616	748	2.66124e-13	65.75	cl14782	RNase_H_like superfamily	 - 	 - 
Q#656 - >DIPPA_05373.mRNA.1 product=hypothetical protein ;; note=plasma_membrane predicted localisation,contains 2 TM domains	superfamily	463473	184	339	0.000367004	39.8902	cl38349	Hydrolase_4 superfamily	C	 - 
Q#657 - >DIPPA_16973.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00589.21 ;; note=Phage integrase family,mitochondrial predicted localisation	superfamily	469662	150	269	2.37755e-07	47.6994	cl00213	DNA_BRE_C superfamily	N	 - 
Q#658 - >DIPPA_29275.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF01535.19 ;; note=PPR repeat	superfamily	463778	74	112	4.52833e-06	42.3504	cl38385	PPR_2 superfamily	 - 	 - 
Q#658 - >DIPPA_29275.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF01535.19 ;; note=PPR repeat	superfamily	463778	103	141	0.00106615	35.802	cl38385	PPR_2 superfamily	C	 - 
Q#659 - >DIPPA_19416.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00589.21 ;; note=Phage integrase family,mitochondrial predicted localisation	superfamily	477363	345	510	7.5988e-06	44.9861	cl40470	ps-ssRNAv_RdRp-like superfamily	 - 	 - 
Q#659 - >DIPPA_19416.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00589.21 ;; note=Phage integrase family,mitochondrial predicted localisation	superfamily	469662	94	149	3.65349e-05	42.6918	cl00213	DNA_BRE_C superfamily	N	 - 
Q#660 - >DIPPA_19365.mRNA.1 product=hypothetical protein ;; note=plasma_membrane predicted localisation,contains 4 TM domains	specific	436067	67	112	1.84087e-07	45.5968	pfam17820	PDZ_6	 - 	cl39313
Q#662 - >DIPPA_07617.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF13456.5 ;; note=Reverse transcriptase-like	superfamily	449355	110	242	1.7773e-13	64.9796	cl14782	RNase_H_like superfamily	 - 	 - 
Q#663 - >DIPPA_07602.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00397.25 ;; note=WW domain	specific	459800	42	69	4.40779e-05	38.6399	pfam00397	WW	 - 	cl47545
Q#663 - >DIPPA_07602.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00397.25 ;; note=WW domain	superfamily	473978	239	294	0.000430143	36.316	cl22851	PHD_SF superfamily	 - 	 - 
Q#664 - >DIPPA_20098.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00168.29,protein motif:PFAM:PF13415.5 ;; note=C2 domain,Galactose oxidase, central domain	specific	425499	2233	2323	6.75469e-06	45.7729	pfam00168	C2	 - 	cl14603
Q#664 - >DIPPA_20098.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00168.29,protein motif:PFAM:PF13415.5 ;; note=C2 domain,Galactose oxidase, central domain	specific	433188	3643	3684	8.92233e-06	43.818	pfam13415	Kelch_3	N	cl02701
Q#664 - >DIPPA_20098.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00168.29,protein motif:PFAM:PF13415.5 ;; note=C2 domain,Galactose oxidase, central domain	superfamily	114270	1608	1760	2.30485e-05	48.1204	cl25814	Pneumo_att_G superfamily	N	 - 
Q#664 - >DIPPA_20098.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00168.29,protein motif:PFAM:PF13415.5 ;; note=C2 domain,Galactose oxidase, central domain	specific	433528	3673	3714	0.00105061	37.5446	pfam13854	Kelch_5	 - 	cl02701
Q#665 - >DIPPA_20074.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF07344.10 ;; note=Amastin surface glycoprotein	superfamily	414755	67	175	0.0012116	35.6699	cl06401	Amastin superfamily	N	 - 
Q#666 - >DIPPA_28383.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00589.21 ;; note=Phage integrase family	superfamily	469662	26	160	2.01196e-08	49.2402	cl00213	DNA_BRE_C superfamily	 - 	 - 
Q#667 - >DIPPA_18576.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF12796.6 ;; note=Ankyrin repeats (3 copies),nuclear predicted localisation	specific	463710	448	534	3.56624e-10	55.8925	pfam12796	Ank_2	 - 	cl48147
Q#667 - >DIPPA_18576.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF12796.6 ;; note=Ankyrin repeats (3 copies),nuclear predicted localisation	superfamily	464776	975	1137	5.72842e-08	52.2125	cl25726	Lebercilin superfamily	 - 	 - 
Q#667 - >DIPPA_18576.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF12796.6 ;; note=Ankyrin repeats (3 copies),nuclear predicted localisation	specific	463710	394	474	4.79669e-06	44.3365	pfam12796	Ank_2	 - 	cl48147
Q#667 - >DIPPA_18576.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF12796.6 ;; note=Ankyrin repeats (3 copies),nuclear predicted localisation	superfamily	431111	886	1054	0.00438051	39.0347	cl37807	Cast superfamily	N	 - 
Q#668 - >DIPPA_24734.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF13456.5 ;; note=Reverse transcriptase-like	superfamily	449355	78	139	0.000484585	36.4749	cl14782	RNase_H_like superfamily	N	 - 
Q#669 - >DIPPA_27025.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF15669.4 ;; note=Coiled-coil domain-containing protein 24 family,nuclear predicted localisation	superfamily	464792	29	216	1.5128e-08	52.3339	cl24291	CCDC24 superfamily	 - 	 - 
Q#670 - >DIPPA_27039.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00078.26 ;; note=Reverse transcriptase (RNA-dependent DNA polymerase),mitochondrial predicted localisation	superfamily	477363	117	272	4.05729e-12	62.7052	cl40470	ps-ssRNAv_RdRp-like superfamily	 - 	 - 
Q#671 - >DIPPA_27070.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00078.26 ;; note=Reverse transcriptase (RNA-dependent DNA polymerase)	superfamily	477363	90	231	1.79337e-05	44.9861	cl40470	ps-ssRNAv_RdRp-like superfamily	N	 - 
Q#672 - >DIPPA_16458.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00075.23 ;; note=RNase H	superfamily	449355	130	224	1.55413e-06	44.9492	cl14782	RNase_H_like superfamily	N	 - 
Q#673 - >DIPPA_16434.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF05705.13 ;; note=Eukaryotic protein of unknown function (DUF829)	superfamily	461719	57	302	2.24821e-13	66.6168	cl05328	DUF829 superfamily	 - 	 - 
Q#674 - >DIPPA_30592.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00078.26 ;; note=Reverse transcriptase (RNA-dependent DNA polymerase)	superfamily	477363	3	94	9.50988e-10	56.5421	cl40470	ps-ssRNAv_RdRp-like superfamily	N	 - 
Q#675 - >DIPPA_25139.mRNA.2 product=hypothetical protein ;; note=plasma_membrane predicted localisation,contains 6 TM domains	superfamily	460967	123	188	0.000202957	42.3668	cl25490	Treacle superfamily	N	 - 
Q#678 - >DIPPA_31275.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF11051.7 ;; note=Mannosyltransferase putative	superfamily	402574	297	416	5.78655e-05	43.3673	cl12614	Mannosyl_trans3 superfamily	C	 - 
Q#679 - >DIPPA_31285.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF01697.26,protein motif:PFAM:PF00024.25 ;; note=Glycosyltransferase family 92,PAN domain	superfamily	472172	61	179	4.07959e-12	64.2985	cl11394	Glyco_tranf_GTA_type superfamily	C	 - 
Q#680 - >DIPPA_03577.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00078.26 ;; note=Reverse transcriptase (RNA-dependent DNA polymerase)	superfamily	477363	6	209	5.57904e-10	57.3125	cl40470	ps-ssRNAv_RdRp-like superfamily	 - 	 - 
Q#681 - >DIPPA_03583.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00589.21 ;; note=Phage integrase family	superfamily	469662	107	160	1.59621e-08	49.6254	cl00213	DNA_BRE_C superfamily	N	 - 
Q#682 - >DIPPA_30095.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00078.26 ;; note=Reverse transcriptase (RNA-dependent DNA polymerase)	superfamily	477363	1277	1424	5.97142e-06	46.9121	cl40470	ps-ssRNAv_RdRp-like superfamily	C	 - 
Q#682 - >DIPPA_30095.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00078.26 ;; note=Reverse transcriptase (RNA-dependent DNA polymerase)	superfamily	282904	556	853	0.00306433	40.67	cl37540	Herpes_BLLF1 superfamily	N	 - 
Q#683 - >DIPPA_00667.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00903.24 ;; note=Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily,mitochondrial predicted localisation	specific	395724	77	202	9.22513e-09	50.139	pfam00903	Glyoxalase	 - 	cl14632
Q#684 - >DIPPA_27796.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00589.21 ;; note=Phage integrase family,mitochondrial predicted localisation	superfamily	469662	71	126	1.25197e-05	41.151	cl00213	DNA_BRE_C superfamily	N	 - 
Q#685 - >DIPPA_20512.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF14222.5 ;; note=Cell morphogenesis N-terminal,plasma_membrane predicted localisation	superfamily	464107	251	388	1.47622e-09	61.0585	cl16723	MOR2-PAG1_N superfamily	NC	 - 
Q#686 - >DIPPA_20505.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF04616.13 ;; note=Glycosyl hydrolases family 43,extracellular predicted localisation	superfamily	449341	44	219	0.000673324	38.8404	cl14647	GH43_62_32_68_117_130 superfamily	C	 - 
Q#688 - >DIPPA_16281.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00589.21 ;; note=Phage integrase family	superfamily	469662	26	160	2.01196e-08	49.2402	cl00213	DNA_BRE_C superfamily	 - 	 - 
Q#689 - >DIPPA_31531.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00078.26 ;; note=Reverse transcriptase (RNA-dependent DNA polymerase),mitochondrial predicted localisation	superfamily	477363	171	326	1.93364e-12	64.246	cl40470	ps-ssRNAv_RdRp-like superfamily	 - 	 - 
Q#690 - >DIPPA_31534.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00589.21 ;; note=Phage integrase family	superfamily	469662	73	213	7.33617e-06	43.077	cl00213	DNA_BRE_C superfamily	 - 	 - 
Q#691 - >DIPPA_03306.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00443.28 ;; note=Ubiquitin carboxyl-terminal hydrolase	superfamily	470612	346	606	7.42921e-15	74.016	cl02553	Peptidase_C19 superfamily	 - 	 - 
Q#692 - >DIPPA_28545.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00078.26 ;; note=Reverse transcriptase (RNA-dependent DNA polymerase),cytoplasmic predicted localisation	superfamily	477363	99	244	2.28213e-06	47.2973	cl40470	ps-ssRNAv_RdRp-like superfamily	C	 - 
Q#692 - >DIPPA_28545.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00078.26 ;; note=Reverse transcriptase (RNA-dependent DNA polymerase),cytoplasmic predicted localisation	specific	464580	293	384	0.000674559	39.6358	pfam15240	Pro-rich	N	cl26282
Q#693 - >DIPPA_20585.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF04931.12 ;; note=DNA polymerase phi,nuclear predicted localisation	superfamily	461488	296	584	3.45017e-08	56.4775	cl47903	DNA_pol_phi superfamily	C	 - 
Q#694 - >DIPPA_20773.mRNA.2 product=hypothetical protein ;; inference=protein motif:PFAM:PF10604.8 ;; note=Polyketide cyclase / dehydrase and lipid transport	superfamily	472699	13	158	0.000536827	38.2351	cl14643	SRPBCC superfamily	 - 	 - 
Q#695 - >DIPPA_16495.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00787.23 ;; note=PX domain,mitochondrial predicted localisation	specific	459940	52	118	1.25354e-10	55.7105	pfam00787	PX	 - 	cl47595
Q#695 - >DIPPA_16495.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00787.23 ;; note=PX domain,mitochondrial predicted localisation	superfamily	459940	397	472	3.02809e-05	40.6877	cl47595	PX superfamily	 - 	 - 
Q#696 - >DIPPA_02985.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF14933.5 ;; note=CEP19-like protein	superfamily	373400	176	301	4.71115e-10	55.4075	cl20818	CEP19 superfamily	 - 	 - 
Q#697 - >DIPPA_09040.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00078.26 ;; note=Reverse transcriptase (RNA-dependent DNA polymerase)	superfamily	477363	61	209	7.01086e-06	44.9861	cl40470	ps-ssRNAv_RdRp-like superfamily	C	 - 
Q#697 - >DIPPA_09040.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00078.26 ;; note=Reverse transcriptase (RNA-dependent DNA polymerase)	superfamily	429334	277	338	0.00310212	37.5979	cl25522	FAP superfamily	C	 - 
Q#701 - >DIPPA_05535.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00078.26 ;; note=Reverse transcriptase (RNA-dependent DNA polymerase)	superfamily	477363	22	87	0.00444571	32.6597	cl40470	ps-ssRNAv_RdRp-like superfamily	N	 - 
Q#702 - >DIPPA_14666.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00078.26,protein motif:PFAM:PF13456.5 ;; note=Reverse transcriptase (RNA-dependent DNA polymerase),Reverse transcriptase-like	superfamily	449355	638	770	2.25304e-14	68.8316	cl14782	RNase_H_like superfamily	 - 	 - 
Q#703 - >DIPPA_16378.mRNA.2 product=hypothetical protein ;; inference=protein motif:PFAM:PF13019.5 ;; note=Telomere stability and silencing,cytoplasmic predicted localisation	superfamily	475130	94	132	8.93873e-09	52.0155	cl28922	Ubl1_cv_Nsp3_N-like superfamily	NC	 - 
Q#704 - >DIPPA_16365.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF00589.21 ;; note=Phage integrase family	superfamily	469662	107	160	1.59621e-08	49.6254	cl00213	DNA_BRE_C superfamily	N	 - 
Q#706 - >DIPPA_04453.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF13290.5 ;; note=Chitobiase/beta-hexosaminidase C-terminal domain,mitochondrial predicted localisation	specific	433091	44	90	6.72845e-09	50.741	pfam13290	CHB_HEX_C_1	C	cl46864
Q#706 - >DIPPA_04453.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF13290.5 ;; note=Chitobiase/beta-hexosaminidase C-terminal domain,mitochondrial predicted localisation	superfamily	372959	457	503	0.00422062	34.1809	cl16699	Cep57_CLD_2 superfamily	 - 	 - 
Q#707 - >DIPPA_15853.mRNA.1 product=hypothetical protein ;; inference=protein motif:PFAM:PF01129.17,protein motif:PFAM:PF12796.6 ;; note=NAD:arginine ADP-ribosyltransferase,Ankyrin repeats (3 copies)	specific	463710	920	1016	5.61e-10	55.8925	pfam12796	Ank_2	 - 	cl48147
